Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Nueva Ecija,Cabanatuan City,2022-11-28,22.4,34.3,67.3,0.0,21.8,224.0,Seedling,0,0.29,0.0
III,Nueva Ecija,Cabanatuan City,2022-11-29,22.3,32.6,72.9,7.1,22.0,225.56666666666666,Seedling,2,0.27,0.13
III,Nueva Ecija,Cabanatuan City,2022-11-30,22.9,34.6,72.3,0.0,23.2,227.13333333333333,Seedling,1,0.78,0.2
III,Nueva Ecija,Cabanatuan City,2022-12-01,22.9,35.0,69.9,0.0,22.9,228.7,Seedling,2,0.72,0.02
III,Nueva Ecija,Cabanatuan City,2022-12-02,22.6,34.8,79.4,6.5,24.6,230.26666666666668,Seedling,1,0.0,0.04
III,Nueva Ecija,Cabanatuan City,2022-12-03,21.7,34.6,80.3,1.8,24.2,231.83333333333334,Seedling,0,0.45,0.06
III,Nueva Ecija,Cabanatuan City,2022-12-04,22.2,34.4,77.1,1.4,23.7,233.4,Seedling,0,0.0,0.16
III,Nueva Ecija,Cabanatuan City,2022-12-05,21.6,35.9,74.6,0.0,23.7,235.4,Seedling,1,0.07,0.16
III,Nueva Ecija,Cabanatuan City,2022-12-06,21.9,34.3,70.3,0.0,22.2,222.8,Seedling,0,0.44,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-07,21.9,31.8,68.5,0.0,20.6,230.1,Seedling,0,0.13,0.06
III,Nueva Ecija,Cabanatuan City,2022-12-08,21.8,34.0,73.4,0.0,22.6,209.5,Seedling,0,0.84,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-09,23.3,34.1,72.3,3.2,23.2,234.5,Seedling,0,0.55,0.11
III,Nueva Ecija,Cabanatuan City,2022-12-10,22.7,33.2,74.5,3.4,22.8,221.6,Seedling,0,0.77,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-11,23.0,33.1,69.5,0.0,22.0,240.6,Seedling,0,0.58,0.18
III,Nueva Ecija,Cabanatuan City,2022-12-12,23.1,32.5,74.5,3.4,22.7,225.7,Seedling,0,0.1,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-13,22.5,32.2,73.9,2.2,22.1,236.1,Tillering,2,0.15,0.12
III,Nueva Ecija,Cabanatuan City,2022-12-14,23.4,33.0,70.9,0.0,22.4,230.6,Tillering,3,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-15,22.8,32.1,69.3,0.0,21.3,224.2,Tillering,2,1.6,0.01
III,Nueva Ecija,Cabanatuan City,2022-12-16,22.2,33.0,71.3,0.0,21.9,240.6,Tillering,2,0.8,0.02
III,Nueva Ecija,Cabanatuan City,2022-12-17,21.7,33.7,70.0,2.55,21.7,232.0,Tillering,3,1.18,0.03
III,Nueva Ecija,Cabanatuan City,2022-12-18,22.3,33.8,73.3,5.1,22.7,233.7,Tillering,1,0.04,0.04
III,Nueva Ecija,Cabanatuan City,2022-12-19,23.0,33.8,71.5,0.0,22.7,240.0,Tillering,1,0.37,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-20,22.5,33.3,69.0,0.0,21.7,220.4,Tillering,2,0.0,0.16
III,Nueva Ecija,Cabanatuan City,2022-12-21,22.5,33.599999999999994,66.4,0.0,21.6,251.0,Tillering,7,0.33,0.14
III,Nueva Ecija,Cabanatuan City,2022-12-22,23.1,33.9,68.9,0.0,22.1,232.8,Tillering,0,0.52,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-23,22.2,34.2,72.8,3.5,22.6,221.3,Tillering,4,0.07,0.05
III,Nueva Ecija,Cabanatuan City,2022-12-24,21.7,34.5,68.9,0.0,21.9,225.2,Tillering,1,0.54,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-25,22.0,35.0,67.5,0.0,22.0,219.3,Tillering,0,0.63,0.0
III,Nueva Ecija,Cabanatuan City,2022-12-26,23.1,33.8,67.4,0.0,21.9,232.6,Tillering,1,0.87,0.04
III,Nueva Ecija,Cabanatuan City,2022-12-27,22.4,33.6,66.5,0.0,21.3,245.9,Tillering,2,0.0,0.21
III,Nueva Ecija,Cabanatuan City,2022-12-28,22.2,31.7,69.2,0.0,20.8,229.8,Tillering,2,0.58,0.13
III,Nueva Ecija,Cabanatuan City,2022-12-29,21.7,32.6,66.8,0.0,20.5,235.8,Tillering,2,0.57,0.12
III,Nueva Ecija,Cabanatuan City,2022-12-30,21.0,32.5,65.5,0.0,19.8,226.0,Tillering,2,1.18,0.08
III,Nueva Ecija,Cabanatuan City,2022-12-31,20.7,33.2,68.5,0.0,20.7,222.3,Tillering,1,0.0,0.16
III,Nueva Ecija,Cabanatuan City,2023-01-01,22.0,31.5,69.9,0.0,20.7,236.4,Tillering,0,0.04,0.12
III,Nueva Ecija,Cabanatuan City,2023-01-02,22.2,33.6,65.7,0.0,21.0,233.1,Tillering,2,1.52,0.13
III,Nueva Ecija,Cabanatuan City,2023-01-03,22.4,32.4,66.0,0.0,20.6,239.2,Tillering,1,0.63,0.03
III,Nueva Ecija,Cabanatuan City,2023-01-04,22.5,33.0,68.2,0.0,21.4,237.9,Tillering,1,1.15,0.14
III,Nueva Ecija,Cabanatuan City,2023-01-05,21.4,33.7,68.0,0.0,21.2,233.5,Tillering,3,1.33,0.06
III,Nueva Ecija,Cabanatuan City,2023-01-06,21.9,34.4,67.9,0.0,21.7,230.4,Tillering,2,0.63,0.0
III,Nueva Ecija,Cabanatuan City,2023-01-07,21.8,34.4,65.0,0.0,21.1,238.4,Elongation,1,1.25,0.07
III,Nueva Ecija,Cabanatuan City,2023-01-08,21.9,34.8,68.2,0.0,22.0,261.6,Elongation,1,0.66,0.07
III,Nueva Ecija,Cabanatuan City,2023-01-09,22.1,34.5,67.2,0.0,21.7,229.0,Elongation,1,0.22,0.3
III,Nueva Ecija,Cabanatuan City,2023-01-10,23.6,33.1,70.7,0.0,22.5,231.3,Elongation,3,0.0,0.21
III,Nueva Ecija,Cabanatuan City,2023-01-11,24.2,32.4,65.4,0.0,21.4,241.3,Elongation,2,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-01-12,24.5,31.6,68.1,0.0,21.7,233.5,Elongation,5,0.0,0.02
III,Nueva Ecija,Cabanatuan City,2023-01-13,23.9,32.5,69.0,0.0,22.0,252.7,Elongation,1,1.89,0.0
III,Nueva Ecija,Cabanatuan City,2023-01-14,22.3,31.9,67.9,0.0,20.7,225.8,Elongation,2,0.28,0.27
III,Nueva Ecija,Cabanatuan City,2023-01-15,21.1,32.4,65.9,0.0,19.9,236.9,Elongation,0,0.63,0.0
III,Nueva Ecija,Cabanatuan City,2023-01-16,21.5,34.1,65.2,0.0,20.8,222.0,Elongation,3,0.48,0.0
III,Nueva Ecija,Cabanatuan City,2023-01-17,21.9,35.4,66.5,0.0,22.0,238.5,Elongation,4,0.61,0.12
III,Nueva Ecija,Cabanatuan City,2023-01-18,23.0,35.1,67.5,0.0,22.6,251.6,Elongation,2,0.41,0.1
III,Nueva Ecija,Cabanatuan City,2023-01-19,22.8,33.1,66.1,0.0,21.2,237.1,Elongation,2,0.33,0.24
III,Nueva Ecija,Cabanatuan City,2023-01-20,22.8,32.6,66.8,0.0,21.1,245.7,Elongation,3,0.83,0.11
III,Nueva Ecija,Cabanatuan City,2023-01-21,22.6,33.4,66.5,0.0,21.3,240.6,Elongation,1,0.0,0.11
III,Nueva Ecija,Cabanatuan City,2023-01-22,22.3,32.5,68.7,0.0,21.1,244.5,Elongation,2,1.11,0.01
III,Nueva Ecija,Cabanatuan City,2023-01-23,21.7,33.6,69.9,2.9,21.6,231.8,Elongation,4,1.3,0.08
III,Nueva Ecija,Cabanatuan City,2023-01-24,22.6,32.9,66.4,0.0,21.0,235.9,Elongation,0,0.95,0.12
III,Nueva Ecija,Cabanatuan City,2023-01-25,22.8,32.0,74.4,4.6,22.3,239.6,Elongation,4,0.26,0.04
III,Nueva Ecija,Cabanatuan City,2023-01-26,23.6,33.5,67.6,0.0,22.1,228.5,Elongation,4,0.79,0.17
III,Nueva Ecija,Cabanatuan City,2023-01-27,23.3,33.6,73.4,7.3,23.1,225.6,Panicle,1,0.11,1.28
III,Nueva Ecija,Cabanatuan City,2023-01-28,23.1,32.9,72.1,1.3,22.4,236.9,Panicle,5,0.0,0.88
III,Nueva Ecija,Cabanatuan City,2023-01-29,21.9,33.5,69.4,0.0,21.6,240.4,Panicle,0,0.05,2.03
III,Nueva Ecija,Cabanatuan City,2023-01-30,22.1,32.0,73.8,4.1,21.8,237.6,Panicle,1,0.11,0.66
III,Nueva Ecija,Cabanatuan City,2023-01-31,22.7,31.1,70.5,0.0,21.0,238.5,Panicle,1,0.13,0.86
III,Nueva Ecija,Cabanatuan City,2023-02-01,21.9,32.2,72.4,0.0,21.5,226.3,Panicle,1,0.12,0.17
III,Nueva Ecija,Cabanatuan City,2023-02-02,22.5,32.0,69.1,0.0,21.1,222.5,Panicle,5,0.14,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-03,21.7,30.8,66.1,0.0,19.5,219.5,Panicle,10,0.29,1.1
III,Nueva Ecija,Cabanatuan City,2023-02-04,21.6,30.1,65.2,0.0,18.9,235.3,Panicle,7,0.22,1.14
III,Nueva Ecija,Cabanatuan City,2023-02-05,22.3,31.7,64.4,0.0,19.9,240.6,Panicle,2,0.15,1.7
III,Nueva Ecija,Cabanatuan City,2023-02-06,21.0,32.4,65.7,0.0,19.8,240.0,Panicle,2,0.0,0.29
III,Nueva Ecija,Cabanatuan City,2023-02-07,21.7,33.2,67.7,0.0,21.0,241.3,Panicle,4,0.01,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-08,22.3,31.6,68.6,0.0,20.7,238.7,Panicle,4,0.0,0.63
III,Nueva Ecija,Cabanatuan City,2023-02-09,21.8,32.1,68.2,0.0,20.6,254.9,Panicle,1,0.06,1.17
III,Nueva Ecija,Cabanatuan City,2023-02-10,23.5,32.3,68.8,0.0,21.7,241.6,Panicle,0,0.0,0.17
III,Nueva Ecija,Cabanatuan City,2023-02-11,23.2,31.5,69.6,19.5,21.3,229.0,Flowering,0,0.08,1.63
III,Nueva Ecija,Cabanatuan City,2023-02-12,23.3,31.2,66.9,4.4,20.6,230.1,Flowering,0,0.15,0.23
III,Nueva Ecija,Cabanatuan City,2023-02-13,22.9,31.5,64.5,0.0,20.1,248.0,Flowering,0,0.1,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-14,22.6,31.6,64.3,0.0,20.0,235.7,Flowering,0,0.0,0.98
III,Nueva Ecija,Cabanatuan City,2023-02-15,22.3,32.0,64.0,0.0,20.0,244.4,Flowering,0,0.14,0.56
III,Nueva Ecija,Cabanatuan City,2023-02-16,21.4,31.8,66.8,0.0,20.0,234.0,Flowering,0,0.03,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-17,22.5,32.6,64.6,0.0,20.5,233.7,Flowering,3,0.14,0.09
III,Nueva Ecija,Cabanatuan City,2023-02-18,22.9,33.4,64.1,0.0,21.0,252.2,Flowering,0,0.11,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-19,22.4,33.4,64.6,0.0,20.8,232.9,Flowering,4,0.0,0.51
III,Nueva Ecija,Cabanatuan City,2023-02-20,21.9,33.8,63.9,0.0,20.6,243.3,Flowering,5,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-21,22.1,34.3,64.0,0.0,21.0,236.1,Flowering,0,0.07,0.45
III,Nueva Ecija,Cabanatuan City,2023-02-22,21.7,34.7,63.5,0.0,20.9,231.1,Flowering,0,0.18,2.04
III,Nueva Ecija,Cabanatuan City,2023-02-23,22.6,34.8,67.1,0.0,22.1,238.0,Flowering,1,0.22,0.0
III,Nueva Ecija,Cabanatuan City,2023-02-24,22.7,33.7,64.2,0.0,21.0,239.7,Flowering,0,0.0,0.59
III,Nueva Ecija,Cabanatuan City,2023-02-25,22.5,34.8,66.2,0.0,21.9,237.5,Ripening,1,0.1,1.47
III,Nueva Ecija,Cabanatuan City,2023-02-26,22.2,34.2,67.9,0.0,21.8,255.5,Ripening,1,0.17,2.24
III,Nueva Ecija,Cabanatuan City,2023-02-27,23.5,34.5,64.3,0.0,21.9,236.0,Ripening,0,0.13,1.74
III,Nueva Ecija,Cabanatuan City,2023-02-28,22.9,33.4,64.6,0.0,21.1,234.5,Ripening,0,0.11,4.88
III,Nueva Ecija,Cabanatuan City,2023-03-01,23.5,34.6,63.7,0.0,21.8,252.7,Ripening,0,0.05,3.72
III,Nueva Ecija,Cabanatuan City,2023-03-02,23.6,34.3,67.4,0.0,22.4,229.7,Ripening,1,0.0,5.96
III,Nueva Ecija,Cabanatuan City,2023-03-03,23.1,33.2,67.4,0.0,21.6,233.8,Ripening,0,0.0,6.47
III,Nueva Ecija,Cabanatuan City,2023-03-04,23.7,33.1,66.3,0.0,21.7,232.7,Ripening,2,0.1,5.41
III,Nueva Ecija,Cabanatuan City,2023-03-05,22.9,33.1,65.9,0.0,21.2,240.3,Ripening,0,0.15,4.96
III,Nueva Ecija,Cabanatuan City,2023-03-06,22.5,30.8,67.0,0.0,20.0,236.2,Ripening,0,0.0,4.17
III,Nueva Ecija,Cabanatuan City,2023-03-07,22.7,32.2,65.8,0.0,20.6,248.3,Ripening,0,0.0,4.44
III,Nueva Ecija,Cabanatuan City,2023-03-08,23.1,34.2,70.5,0.0,22.8,235.5,Ripening,0,0.25,3.07
III,Nueva Ecija,Cabanatuan City,2023-03-09,21.7,34.3,68.3,0.0,21.7,244.6,Ripening,2,0.12,3.88
III,Nueva Ecija,Cabanatuan City,2023-03-10,21.9,34.5,69.0,0.0,22.0,232.6,Ripening,1,0.07,3.68
III,Nueva Ecija,Cabanatuan City,2023-03-11,22.2,33.0,66.4,0.0,20.9,247.0,Ripening,0,0.0,2.81
III,Nueva Ecija,Cabanatuan City,2023-03-12,22.4,33.2,67.6,0.0,21.3,237.3,Ripening,0,0.0,2.98
III,Nueva Ecija,Cabanatuan City,2023-03-13,22.5,32.7,67.6,0.0,21.1,248.7,Ripening,0,0.02,2.17
III,Nueva Ecija,Cabanatuan City,2023-03-14,22.0,32.2,66.2,0.0,20.3,217.9,Ripening,0,0.18,2.0
III,Nueva Ecija,Cabanatuan City,2023-03-15,22.3,31.2,65.8,0.0,19.9,235.7,Ripening,0,0.14,1.36
III,Nueva Ecija,Cabanatuan City,2023-03-16,21.3,31.6,62.8,0.0,19.0,243.1,Ripening,0,0.07,1.2
III,Nueva Ecija,Cabanatuan City,2023-03-17,21.3,33.0,64.4,0.0,20.0,245.5,Ripening,0,0.17,0.0
III,Nueva Ecija,Cabanatuan City,2023-03-18,21.9,32.3,67.3,0.0,20.6,251.2,Ripening,1,0.18,0.0
III,Nueva Ecija,Cabanatuan City,2023-03-19,22.0,32.9,68.1,0.0,21.1,244.7,Ripening,1,0.08,1.48
III,Nueva Ecija,Cabanatuan City,2023-03-20,22.6,33.4,64.1,0.0,20.8,238.0,Ripening,1,0.07,1.97
III,Nueva Ecija,Cabanatuan City,2023-03-21,22.3,32.4,65.0,0.0,20.4,256.1,Ripening,0,0.04,0.22
III,Nueva Ecija,Cabanatuan City,2023-03-22,22.5,33.4,64.6,0.0,20.9,225.1,Ripening,1,0.08,0.18
III,Nueva Ecija,Cabanatuan City,2023-03-23,22.3,34.7,68.5,0.0,22.2,240.3,Ripening,0,0.0,0.06
III,Nueva Ecija,Cabanatuan City,2023-03-24,22.0,35.9,68.8,0.0,22.7,250.2,Ripening,0,0.16,0.09
III,Nueva Ecija,Cabanatuan City,2023-03-25,21.8,35.1,71.8,5.4,22.25,216.4,Ripening,0,0.01,0.102
III,Nueva Ecija,Cabanatuan City,2023-03-26,22.0,35.6,70.0,4.32,21.799999999999997,231.0,Ripening,0,0.05,0.11399999999999999
III,Nueva Ecija,Cabanatuan City,2023-03-27,22.5,34.4,66.8,3.24,21.349999999999998,246.5,Ripening,1,0.14,0.126
III,Nueva Ecija,Cabanatuan City,2023-03-28,22.4,34.3,67.6,2.16,20.9,238.6,Ripening,0,0.0,0.138
III,Nueva Ecija,Cabanatuan City,2023-03-29,22.0,34.2,68.2,1.08,21.0,251.6,Ripening,1,0.21,0.15
III,Nueva Ecija,Cabanatuan City,2023-03-30,22.0,34.1,66.1,0.0,20.9,233.8,Ripening,1,0.12,0.0
III,Nueva Ecija,Cabanatuan City,2023-03-31,21.5,34.0,65.9,0.0,20.9,253.0,Ripening,0,0.01,0.14
III,Nueva Ecija,Cabanatuan City,2023-04-01,22.2,34.7,67.3,0.3,21.9,242.5,Ripening,0,0.21,0.09
III,Nueva Ecija,Cabanatuan City,2023-04-02,21.5,34.0,68.4,0.0,21.4,237.5,Ripening,0,0.09,0.09
III,Nueva Ecija,Cabanatuan City,2023-04-03,22.2,32.1,70.2,0.0,21.2,240.4,Ripening,1,0.16,0.0
III,Nueva Ecija,Cabanatuan City,2023-04-04,22.1,32.2,69.7,0.0,21.1,240.1,Ripening,0,0.07,0.0
III,Nueva Ecija,Cabanatuan City,2023-04-05,21.0,31.2,67.6,0.0,19.6,237.2,Ripening,0,0.1,0.12
III,Nueva Ecija,Cabanatuan City,2023-04-06,20.1,31.3,65.7,0.0,18.8,252.3,Ripening,0,0.04,0.05
III,Nueva Ecija,Cabanatuan City,2023-04-07,21.3,31.0,69.0,0.0,20.0,238.4,Ripening,0,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-04-08,20.9,30.7,66.1,0.0,19.0,248.9,Ripening,1,0.17,0.04
III,Nueva Ecija,Cabanatuan City,2023-04-09,21.6,30.7,66.3,0.0,19.4,234.0,Ripening,0,0.06,0.14
III,Nueva Ecija,Cabanatuan City,2023-04-10,20.6,30.3,66.2,0.0,18.7,235.3,Ripening,0,0.23,0.18
III,Nueva Ecija,Cabanatuan City,2023-04-11,21.4,30.4,63.7,0.0,18.6,229.3,Ripening,0,0.18,0.13
III,Nueva Ecija,Cabanatuan City,2023-04-12,21.1,32.1,59.7,0.0,18.5,242.6,Ripening,0,0.16,0.24
III,Nueva Ecija,Cabanatuan City,2023-04-13,21.0,32.0,65.1,12.0,19.5,240.3,Ripening,1,0.04,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-14,21.9,32.8,62.1,0.0,19.8,237.4,Ripening,0,0.09,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-15,21.8,33.1,66.9,0.8,20.8,233.1,Ripening,0,0.12,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-16,22.2,33.3,68.6,0.0,21.5,238.6,Ripening,0,0.0,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-17,22.1,35.4,70.1,0.0,22.8,228.2,Ripening,0,0.0,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-18,21.4,33.8,74.7,0.0,22.5,233.5,Ripening,0,0.0,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-19,22.1,33.6,70.8,0.0,22.0,251.6,Ripening,1,0.07,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-20,21.8,30.2,72.7,24.6,20.5,208.9,Ripening,0,0.02,0.19
III,Nueva Ecija,Cabanatuan City,2023-04-21,22.7,32.4,68.2,8.9,21.2,241.6,Ripening,0,0.23,0.13
III,Nueva Ecija,Cabanatuan City,2023-04-22,22.6,30.8,70.0,7.8,20.7,230.9,Ripening,0,0.03,0.16
III,Nueva Ecija,Cabanatuan City,2023-04-23,21.2,31.0,66.5,0.0,19.4,228.9,Ripening,0,0.08,0.05
III,Nueva Ecija,Cabanatuan City,2023-04-24,21.8,31.6,67.5,4.5,20.2,240.2,Ripening,0,0.13,0.1
III,Nueva Ecija,Cabanatuan City,2023-04-25,22.4,31.2,73.1,1.2,21.4,230.9,Ripening,0,0.21,0.08
III,Nueva Ecija,Cabanatuan City,2023-04-26,22.1,33.1,65.7,0.0,20.7,230.2,Ripening,0,0.28,0.01
III,Nueva Ecija,Cabanatuan City,2023-04-27,22.3,32.7,62.7,0.0,20.0,235.0,Ripening,1,0.06,0.0
III,Nueva Ecija,Cabanatuan City,2023-04-28,23.3,32.6,62.9,0.0,20.5,227.9,Seedling,0,0.04,0.15
III,Nueva Ecija,Cabanatuan City,2023-04-29,22.2,31.6,68.6,2.5,20.6,222.0,Seedling,0,0.12,0.14
III,Nueva Ecija,Cabanatuan City,2023-04-30,22.8,33.0,66.2,0.0,21.1,225.9,Seedling,1,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-01,22.4,32.6,66.3,0.0,20.8,225.0,Seedling,0,0.0,0.07
III,Nueva Ecija,Cabanatuan City,2023-05-02,22.4,33.5,66.0,0.0,21.2,238.6,Seedling,0,0.06,0.05
III,Nueva Ecija,Cabanatuan City,2023-05-03,22.7,32.9,68.2,11.9,21.4,226.3,Seedling,0,0.08,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-04,23.6,33.0,69.8,0.0,22.3,236.2,Seedling,0,0.17,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-05,23.3,34.4,72.6,0.0,23.4,220.4,Seedling,0,0.08,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-06,24.1,34.2,69.5,0.0,23.1,237.4,Seedling,0,0.11,0.08
III,Nueva Ecija,Cabanatuan City,2023-05-07,24.1,33.8,65.5,0.0,22.0,238.4,Seedling,0,0.1,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-08,24.1,33.4,64.2,0.0,21.6,242.6,Seedling,0,0.06,0.01
III,Nueva Ecija,Cabanatuan City,2023-05-09,23.2,31.1,68.6,6.9,20.9,225.8,Seedling,0,0.27,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-10,23.6,31.0,64.6,0.0,20.2,247.5,Seedling,0,0.11,0.03
III,Nueva Ecija,Cabanatuan City,2023-05-11,22.6,31.8,67.0,0.0,20.6,233.1,Seedling,0,0.07,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-12,22.6,33.3,73.7,4.3,22.7,219.3,Seedling,0,0.08,0.1
III,Nueva Ecija,Cabanatuan City,2023-05-13,23.3,32.5,73.6,2.4,22.6,229.8,Seedling,0,0.0,0.18
III,Nueva Ecija,Cabanatuan City,2023-05-14,23.4,33.1,69.5,0.0,22.2,229.0,Seedling,0,0.04,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-15,23.2,32.3,67.5,0.0,21.2,220.2,Seedling,0,0.04,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-16,22.3,33.8,68.8,0.0,21.8,230.9,Seedling,0,0.0,0.06
III,Nueva Ecija,Cabanatuan City,2023-05-17,22.6,33.1,72.1,6.7,22.3,243.3,Seedling,0,0.09,0.12
III,Nueva Ecija,Cabanatuan City,2023-05-18,22.4,33.2,70.4,0.0,22.533333333333335,245.6,Seedling,0,0.1,0.05
III,Nueva Ecija,Cabanatuan City,2023-05-19,23.0,34.4,74.3,0.0,22.766666666666666,242.8,Seedling,0,0.0,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-20,22.7,33.4,72.6,0.0,23.0,216.6,Seedling,0,0.21,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-21,23.6,33.2,72.9,0.0,23.233333333333334,239.2,Seedling,0,0.12,0.04
III,Nueva Ecija,Cabanatuan City,2023-05-22,22.4,34.5,74.3,0.0,23.466666666666665,214.8,Seedling,0,0.11,0.04
III,Nueva Ecija,Cabanatuan City,2023-05-23,23.0,33.1,78.3,5.8,23.7,215.0,Seedling,0,0.2,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-24,22.9,35.0,74.9,0.0,23.9,240.7,Seedling,0,0.12,0.13
III,Nueva Ecija,Cabanatuan City,2023-05-25,22.9,35.2,77.2,2.0,24.5,226.5,Seedling,0,0.0,0.05
III,Nueva Ecija,Cabanatuan City,2023-05-26,22.9,34.0,72.7,0.0,23.0,232.4,Seedling,0,0.15,0.21
III,Nueva Ecija,Cabanatuan City,2023-05-27,23.0,34.4,71.6,0.0,23.0,229.3,Seedling,0,0.12,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-28,23.3,36.0,73.4,0.0,24.3,236.1,Seedling,0,0.05,0.14
III,Nueva Ecija,Cabanatuan City,2023-05-29,23.4,34.0,70.6,0.0,22.8,228.8,Seedling,0,0.0,0.12
III,Nueva Ecija,Cabanatuan City,2023-05-30,23.6,34.2,67.8,0.0,22.5,231.4,Seedling,0,0.04,0.04
III,Nueva Ecija,Cabanatuan City,2023-05-31,23.5,33.4,67.7,1.0,22.0,230.0,Seedling,0,0.16,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-01,23.6,33.5,67.9,1.2,22.1,224.0,Seedling,0,0.18,0.13
III,Nueva Ecija,Cabanatuan City,2023-06-02,23.7,35.2,63.8,0.0,22.2,228.2,Seedling,0,0.1,0.05
III,Nueva Ecija,Cabanatuan City,2023-06-03,22.7,34.3,64.7,0.0,21.4,237.7,Seedling,0,0.04,0.16
III,Nueva Ecija,Cabanatuan City,2023-06-04,22.7,33.9,69.7,3.2,22.2,220.6,Seedling,11,4.01,0.02
III,Nueva Ecija,Cabanatuan City,2023-06-05,22.8,34.1,72.5,15.5,23.0,207.4,Seedling,7,4.56,0.07
III,Nueva Ecija,Cabanatuan City,2023-06-06,22.7,34.5,70.4,0.0,22.7,231.5,Seedling,8,4.45,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-07,22.7,33.6,71.6,0.0,22.5,231.6,Seedling,4,3.59,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-08,23.4,33.0,71.3,8.3,22.5,218.4,Seedling,2,3.22,0.15
III,Nueva Ecija,Cabanatuan City,2023-06-09,23.7,32.9,72.2,4.7,22.7,210.3,Seedling,1,2.38,0.22
III,Nueva Ecija,Cabanatuan City,2023-06-10,24.3,34.4,73.4,3.0,24.0,225.9,Seedling,2,3.52,0.09
III,Nueva Ecija,Cabanatuan City,2023-06-11,23.5,32.5,80.1,21.2,24.0,219.0,Seedling,3,1.95,0.19
III,Nueva Ecija,Cabanatuan City,2023-06-12,23.2,34.2,77.5,4.6,24.2,231.5,Seedling,4,2.15,0.18
III,Nueva Ecija,Cabanatuan City,2023-06-13,24.1,33.9,78.3,8.7,24.7,223.0,Seedling,6,1.93,0.11
III,Nueva Ecija,Cabanatuan City,2023-06-14,24.1,35.0,72.7,0.0,24.1,228.6,Seedling,4,2.12,0.0
III,Nueva Ecija,Cabanatuan City,2023-06-15,24.0,35.8,72.8,0.0,24.5,230.6,Seedling,7,2.3,0.1
III,Nueva Ecija,Cabanatuan City,2023-06-16,24.5,35.3,74.2,7.1,24.7,221.0,Seedling,6,2.18,0.1
III,Nueva Ecija,Cabanatuan City,2023-06-17,24.4,34.8,73.3,11.9,24.3,219.1,Seedling,14,2.13,0.19
III,Nueva Ecija,Cabanatuan City,2023-06-18,24.8,32.3,76.8,23.9,23.9,197.4,Seedling,14,2.08,0.13
III,Nueva Ecija,Cabanatuan City,2023-06-19,22.9,33.5,73.4,0.0,22.9,223.6,Seedling,26,2.0300000000000002,0.06
III,Nueva Ecija,Cabanatuan City,2023-06-20,22.4,35.3,74.1,0.0,23.7,201.5,Tillering,32,1.98,0.14
III,Nueva Ecija,Cabanatuan City,2023-06-21,22.4,34.3,72.1,0.0,22.8,218.3,Tillering,28,1.54,0.21
III,Nueva Ecija,Cabanatuan City,2023-06-22,22.1,34.1,77.0,2.1,23.5,211.6,Tillering,28,2.42,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-23,22.6,34.6,73.2,0.0,23.2,223.7,Tillering,37,2.48,0.25
III,Nueva Ecija,Cabanatuan City,2023-06-24,23.1,35.6,69.2,0.0,23.2,220.6,Tillering,34,2.88,0.12
