Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation
III,Nueva Ecija,Cabanatuan City,2022-02-08,22.1,34.0,67.0,0.0,21.5,224.5
III,Nueva Ecija,Cabanatuan City,2022-02-09,22.3,32.6,67.4,0.0,20.9,245.1
III,Nueva Ecija,Cabanatuan City,2022-02-10,22.9,31.1,67.4,0.0,20.5,228.3
III,Nueva Ecija,Cabanatuan City,2022-02-11,22.6,31.7,65.2,0.0,20.2,242.6
III,Nueva Ecija,Cabanatuan City,2022-02-12,22.6,32.1,65.7,0.0,20.5,250.3
III,Nueva Ecija,Cabanatuan City,2022-02-13,22.6,31.5,70.2,0.0,21.1,236.7
III,Nueva Ecija,Cabanatuan City,2022-02-14,22.2,30.0,68.9,0.0,19.9,243.5
III,Nueva Ecija,Cabanatuan City,2022-02-15,22.2,30.9,69.5,0.0,20.4,246.8
III,Nueva Ecija,Cabanatuan City,2022-02-16,22.7,31.4,68.1,0.0,20.7,247.5
III,Nueva Ecija,Cabanatuan City,2022-02-17,21.9,32.2,66.0,0.0,20.2,230.2
III,Nueva Ecija,Cabanatuan City,2022-02-18,20.6,32.7,65.9,0.0,19.8,245.4
III,Nueva Ecija,Cabanatuan City,2022-02-19,20.5,33.1,64.4,0.0,19.7,253.0
III,Nueva Ecija,Cabanatuan City,2022-02-20,20.5,32.4,65.6,0.0,19.6,255.7
III,Nueva Ecija,Cabanatuan City,2022-02-21,21.8,33.1,66.1,0.0,20.7,226.9
III,Nueva Ecija,Cabanatuan City,2022-02-22,22.3,32.7,63.2,0.0,20.1,241.9
III,Nueva Ecija,Cabanatuan City,2022-02-23,22.7,32.0,64.0,0.0,20.2,256.4
III,Nueva Ecija,Cabanatuan City,2022-02-24,22.3,32.6,63.7,0.0,20.2,254.2
III,Nueva Ecija,Cabanatuan City,2022-02-25,21.6,33.0,67.0,0.0,20.7,237.2
III,Nueva Ecija,Cabanatuan City,2022-02-26,21.4,32.7,69.5,0.0,21.0,247.8
III,Nueva Ecija,Cabanatuan City,2022-02-27,21.4,32.0,72.2,0.0,21.1,238.2
III,Nueva Ecija,Cabanatuan City,2022-02-28,22.0,33.2,69.3,0.0,21.5,241.1
III,Nueva Ecija,Cabanatuan City,2022-03-01,23.1,33.8,68.5,0.0,22.2,239.1
III,Nueva Ecija,Cabanatuan City,2022-03-02,23.1,34.2,68.7,0.0,22.4,242.0
III,Nueva Ecija,Cabanatuan City,2022-03-03,22.7,34.0,68.3,0.0,22.0,244.4
III,Nueva Ecija,Cabanatuan City,2022-03-04,22.7,33.4,66.3,0.0,21.3,225.4
III,Nueva Ecija,Cabanatuan City,2022-03-05,22.9,35.1,64.8,0.0,22.0,255.4
III,Nueva Ecija,Cabanatuan City,2022-03-06,23.0,32.1,62.9,0.0,20.1,251.9
III,Nueva Ecija,Cabanatuan City,2022-03-07,23.8,32.8,62.5,0.0,20.8,234.6
III,Nueva Ecija,Cabanatuan City,2022-03-08,23.4,32.0,65.4,0.0,20.8,245.4
III,Nueva Ecija,Cabanatuan City,2022-03-09,22.8,31.6,63.3,0.0,19.9,245.0
III,Nueva Ecija,Cabanatuan City,2022-03-10,22.2,33.4,64.6,,20.7,238.2
III,Nueva Ecija,Cabanatuan City,2022-03-11,20.9,32.5,64.3,,19.6,247.2
III,Nueva Ecija,Cabanatuan City,2022-03-12,22.2,32.1,64.2,0.0,20.0,242.7
III,Nueva Ecija,Cabanatuan City,2022-03-13,22.1,32.2,68.1,0.0,20.8,238.2
III,Nueva Ecija,Cabanatuan City,2022-03-14,21.9,32.5,64.9,0.0,20.2,246.4
III,Nueva Ecija,Cabanatuan City,2022-03-15,22.5,32.3,65.8,0.0,20.6,244.5
III,Nueva Ecija,Cabanatuan City,2022-03-16,21.7,31.7,66.2,0.0,19.9,251.8
III,Nueva Ecija,Cabanatuan City,2022-03-17,21.6,31.6,65.0,0.0,19.6,242.8
III,Nueva Ecija,Cabanatuan City,2022-03-18,21.5,31.9,65.2,0.0,19.7,247.6
III,Nueva Ecija,Cabanatuan City,2022-03-19,22.5,31.9,,0.0,,250.2
III,Nueva Ecija,Cabanatuan City,2022-03-20,23.9,33.3,,0.0,,249.2
III,Nueva Ecija,Cabanatuan City,2022-03-21,23.4,32.1,,0.0,,233.0
III,Nueva Ecija,Cabanatuan City,2022-03-22,24.0,32.8,,0.0,,246.7
III,Nueva Ecija,Cabanatuan City,2022-03-23,23.6,32.2,66.5,0.0,,239.0
III,Nueva Ecija,Cabanatuan City,2022-03-24,23.2,34.4,65.3,0.0,21.9,227.4
III,Nueva Ecija,Cabanatuan City,2022-03-25,22.9,34.1,65.8,0.0,21.7,241.4
III,Nueva Ecija,Cabanatuan City,2022-03-26,23.6,34.5,66.1,0.0,22.3,237.2
III,Nueva Ecija,Cabanatuan City,2022-03-27,22.8,33.9,67.0,0.0,21.8,236.6
III,Nueva Ecija,Cabanatuan City,2022-03-28,22.9,33.2,63.5,0.0,20.8,229.8
III,Nueva Ecija,Cabanatuan City,2022-03-29,22.7,33.1,66.9,0.0,21.3,227.2
III,Nueva Ecija,Cabanatuan City,2022-03-30,22.7,33.4,69.1,0.0,21.9,232.2
III,Nueva Ecija,Cabanatuan City,2022-03-31,21.0,32.0,68.4,0.0,20.2,235.9
III,Nueva Ecija,Cabanatuan City,2022-04-01,21.0,32.9,66.8,0.8,20.3,249.4
III,Nueva Ecija,Cabanatuan City,2022-04-02,21.8,34.5,65.4,0.0,21.2,241.8
III,Nueva Ecija,Cabanatuan City,2022-04-03,21.7,33.2,65.7,0.0,20.6,223.4
III,Nueva Ecija,Cabanatuan City,2022-04-04,22.4,33.5,65.2,0.0,21.0,238.0
III,Nueva Ecija,Cabanatuan City,2022-04-05,23.0,35.8,67.7,0.0,22.9,234.7
III,Nueva Ecija,Cabanatuan City,2022-04-06,23.2,34.0,72.2,2.2,23.0,242.6
III,Nueva Ecija,Cabanatuan City,2022-04-07,23.8,35.3,67.8,0.0,23.1,244.5
III,Nueva Ecija,Cabanatuan City,2022-04-08,23.3,37.2,66.6,0.0,23.6,234.8
III,Nueva Ecija,Cabanatuan City,2022-04-09,22.5,36.2,65.9,,22.5,237.4
III,Nueva Ecija,Cabanatuan City,2022-04-10,22.3,34.9,63.8,,21.4,242.2
III,Nueva Ecija,Cabanatuan City,2022-04-11,23.1,35.0,64.6,,22.0,225.0
III,Nueva Ecija,Cabanatuan City,2022-04-12,23.1,34.8,65.2,,22.0,244.7
III,Nueva Ecija,Cabanatuan City,2022-04-13,23.2,33.0,65.8,0.0,21.3,240.8
III,Nueva Ecija,Cabanatuan City,2022-04-14,22.9,33.3,66.7,0.0,21.4,230.6
III,Nueva Ecija,Cabanatuan City,2022-04-15,22.8,33.4,66.8,0.0,21.5,237.9
III,Nueva Ecija,Cabanatuan City,2022-04-16,22.7,32.9,64.7,0.0,20.7,253.5
III,Nueva Ecija,Cabanatuan City,2022-04-17,22.1,32.2,68.2,6.6,20.8,222.1
III,Nueva Ecija,Cabanatuan City,2022-04-18,23.4,32.8,67.4,0.0,21.6,235.7
III,Nueva Ecija,Cabanatuan City,2022-04-19,21.8,33.8,69.4,0.0,21.7,234.6
III,Nueva Ecija,Cabanatuan City,2022-04-20,21.0,34.1,67.5,0.0,21.0,235.0
III,Nueva Ecija,Cabanatuan City,2022-04-21,21.9,33.0,66.5,0.0,20.8,237.7
III,Nueva Ecija,Cabanatuan City,2022-04-22,22.1,32.7,68.3,0.0,21.1,231.9
III,Nueva Ecija,Cabanatuan City,2022-04-23,23.0,32.4,70.1,8.3,21.7,209.6
III,Nueva Ecija,Cabanatuan City,2022-04-24,22.8,32.9,67.2,0.0,21.3,236.4
III,Nueva Ecija,Cabanatuan City,2022-04-25,22.2,32.1,68.9,0.0,20.9,212.9
III,Nueva Ecija,Cabanatuan City,2022-04-26,23.0,30.5,66.1,0.0,20.0,250.0
III,Nueva Ecija,Cabanatuan City,2022-04-27,23.4,31.4,67.0,0.0,20.8,246.8
III,Nueva Ecija,Cabanatuan City,2022-04-28,23.4,32.4,70.5,1.3,22.0,232.8
III,Nueva Ecija,Cabanatuan City,2022-04-29,22.9,33.1,68.1,0.0,21.6,229.3
III,Nueva Ecija,Cabanatuan City,2022-04-30,23.2,33.5,67.9,0.0,21.9,230.5
III,Nueva Ecija,Cabanatuan City,2022-05-01,22.5,31.2,70.8,0.0,21.0,227.4
III,Nueva Ecija,Cabanatuan City,2022-05-02,23.6,31.8,68.0,0.0,21.3,250.4
III,Nueva Ecija,Cabanatuan City,2022-05-03,22.0,30.8,73.0,2.2,21.0,226.4
III,Nueva Ecija,Cabanatuan City,2022-05-04,22.9,32.3,71.8,0.0,22.0,230.3
III,Nueva Ecija,Cabanatuan City,2022-05-05,22.4,32.5,71.4,0.0,21.7,232.0
III,Nueva Ecija,Cabanatuan City,2022-05-06,22.8,34.0,72.1,0.0,22.8,234.4
III,Nueva Ecija,Cabanatuan City,2022-05-07,23.6,33.8,68.2,0.0,22.3,243.9
III,Nueva Ecija,Cabanatuan City,2022-05-08,23.4,34.1,75.5,4.2,23.8,229.7
III,Nueva Ecija,Cabanatuan City,2022-05-09,23.2,35.2,67.0,0.0,22.6,230.5
III,Nueva Ecija,Cabanatuan City,2022-05-10,23.3,34.1,72.9,16.5,23.3,214.4
III,Nueva Ecija,Cabanatuan City,2022-05-11,23.9,34.0,66.8,0.0,22.3,226.5
III,Nueva Ecija,Cabanatuan City,2022-05-12,22.9,34.7,68.9,6.1,22.6,225.0
III,Nueva Ecija,Cabanatuan City,2022-05-13,24.3,35.3,66.1,0.0,23.0,221.2
III,Nueva Ecija,Cabanatuan City,2022-05-14,23.9,33.4,64.2,0.0,21.5,228.9
III,Nueva Ecija,Cabanatuan City,2022-05-15,22.8,32.1,70.4,4.7,21.5,220.0
III,Nueva Ecija,Cabanatuan City,2022-05-16,22.2,33.0,66.9,0.0,21.0,224.6
III,Nueva Ecija,Cabanatuan City,2022-05-17,,33.7,65.7,0.0,21.1,236.2
III,Nueva Ecija,Cabanatuan City,2022-05-18,,35.2,71.1,0.0,22.9,236.9
III,Nueva Ecija,Cabanatuan City,2022-05-19,22.8,,65.4,0.0,22.2,240.5
III,Nueva Ecija,Cabanatuan City,2022-05-20,23.7,,66.0,0.0,22.5,226.7
III,Nueva Ecija,Cabanatuan City,2022-05-21,23.4,33.5,63.2,0.0,21.1,242.4
III,Nueva Ecija,Cabanatuan City,2022-05-22,23.3,33.4,63.7,0.0,21.1,228.1
III,Nueva Ecija,Cabanatuan City,2022-05-23,22.6,32.3,69.6,0.0,21.4,223.5
III,Nueva Ecija,Cabanatuan City,2022-05-24,22.0,32.2,76.7,13.0,22.4,227.9
III,Nueva Ecija,Cabanatuan City,2022-05-25,22.4,32.9,75.7,19.0,22.8,217.3
III,Nueva Ecija,Cabanatuan City,2022-05-26,22.9,34.2,73.0,0.0,23.2,222.7
III,Nueva Ecija,Cabanatuan City,2022-05-27,23.2,34.4,74.3,0.0,23.7,214.1
III,Nueva Ecija,Cabanatuan City,2022-05-28,23.2,32.3,71.3,0.0,22.0,223.2
III,Nueva Ecija,Cabanatuan City,2022-05-29,23.5,32.8,71.8,0.0,22.5,221.6
III,Nueva Ecija,Cabanatuan City,2022-05-30,24.5,34.0,70.3,0.0,23.3,222.8
III,Nueva Ecija,Cabanatuan City,2022-05-31,25.3,31.8,75.4,9.3,23.6,223.7
III,Nueva Ecija,Cabanatuan City,2022-06-01,24.0,32.0,75.7,17.7,23.1,201.8
III,Nueva Ecija,Cabanatuan City,2022-06-02,23.5,31.7,72.9,12.0,22.2,215.3
III,Nueva Ecija,Cabanatuan City,2022-06-03,23.5,33.6,68.2,0.0,,220.2
III,Nueva Ecija,Cabanatuan City,2022-06-04,23.0,33.2,64.5,0.0,,220.2
III,Nueva Ecija,Cabanatuan City,2022-06-05,23.1,34.4,71.1,5.4,,227.4
III,Nueva Ecija,Cabanatuan City,2022-06-06,22.5,32.3,69.1,14.3,,224.2
III,Nueva Ecija,Cabanatuan City,2022-06-07,23.1,33.3,69.9,0.0,,227.4
III,Nueva Ecija,Cabanatuan City,2022-06-08,23.5,33.6,69.7,0.0,22.5,221.4
III,Nueva Ecija,Cabanatuan City,2022-06-09,23.2,32.1,74.5,14.7,22.5,208.9
III,Nueva Ecija,Cabanatuan City,2022-06-10,23.5,30.3,75.0,60.8,21.9,172.5
III,Nueva Ecija,Cabanatuan City,2022-06-11,24.7,33.5,76.4,5.5,24.4,214.2
III,Nueva Ecija,Cabanatuan City,2022-06-12,24.7,34.6,71.1,0.0,23.9,223.5
III,Nueva Ecija,Cabanatuan City,2022-06-13,24.7,34.5,67.8,0.0,23.2,223.9
III,Nueva Ecija,Cabanatuan City,2022-06-14,24.5,33.7,67.7,0.0,22.6,222.6
III,Nueva Ecija,Cabanatuan City,2022-06-15,23.5,31.0,72.7,7.1,21.8,205.8
III,Nueva Ecija,Cabanatuan City,2022-06-16,23.1,33.0,68.0,0.0,21.6,227.7
III,Nueva Ecija,Cabanatuan City,2022-06-17,23.7,34.2,72.5,0.0,23.5,225.6
III,Nueva Ecija,Cabanatuan City,2022-06-18,24.0,32.7,74.4,0.0,23.2,222.7
III,Nueva Ecija,Cabanatuan City,2022-06-19,23.4,33.6,77.1,0.0,23.9,216.8
III,Nueva Ecija,Cabanatuan City,2022-06-20,22.8,33.1,74.2,0.0,22.8,218.3
III,Nueva Ecija,Cabanatuan City,2022-06-21,23.2,34.6,76.2,0.0,24.1,235.3
III,Nueva Ecija,Cabanatuan City,2022-06-22,22.0,34.1,80.2,3.1,24.1,229.3
III,Nueva Ecija,Cabanatuan City,2022-06-23,22.1,34.7,71.7,0.0,22.7,208.2
III,Nueva Ecija,Cabanatuan City,2022-06-24,22.9,32.7,70.8,0.0,22.0,228.2
III,Nueva Ecija,Cabanatuan City,2022-06-25,22.7,32.0,73.5,4.4,22.0,202.7
III,Nueva Ecija,Cabanatuan City,2022-06-26,22.5,33.1,70.6,0.0,21.9,219.6
III,Nueva Ecija,Cabanatuan City,2022-06-27,21.5,30.8,77.1,47.6,21.6,189.6
III,Nueva Ecija,Cabanatuan City,2022-06-28,22.4,33.7,70.5,0.0,22.2,235.7
III,Nueva Ecija,Cabanatuan City,2022-06-29,22.2,34.0,69.0,0.0,21.9,220.3
III,Nueva Ecija,Cabanatuan City,2022-06-30,21.7,34.8,74.8,4.2,23.2,218.3
III,Nueva Ecija,Cabanatuan City,2022-07-01,22.4,34.1,77.0,16.7,23.6,218.2
III,Nueva Ecija,Cabanatuan City,2022-07-02,22.6,34.8,73.0,0.0,23.3,221.8
III,Nueva Ecija,Cabanatuan City,2022-07-03,21.7,34.4,74.4,0.0,22.9,213.1
III,Nueva Ecija,Cabanatuan City,2022-07-04,22.3,34.9,77.8,2.2,24.2,219.1
III,Nueva Ecija,Cabanatuan City,2022-07-05,23.5,34.5,79.6,11.3,24.9,213.0
III,Nueva Ecija,Cabanatuan City,2022-07-06,23.5,34.3,80.4,0.0,25.0,233.0
III,Nueva Ecija,Cabanatuan City,2022-07-07,24.6,34.3,82.8,7.5,26.0,209.1
III,Nueva Ecija,Cabanatuan City,2022-07-08,25.1,33.6,81.4,1.6,25.6,210.5
III,Nueva Ecija,Cabanatuan City,2022-07-09,25.0,34.4,76.8,0.0,25.1,228.8
III,Nueva Ecija,Cabanatuan City,2022-07-10,24.2,33.3,75.5,0.0,23.8,226.9
III,Nueva Ecija,Cabanatuan City,2022-07-11,23.4,34.4,79.7,4.7,24.8,216.4
III,Nueva Ecija,Cabanatuan City,2022-07-12,22.8,32.6,81.7,5.9,24.0,214.5
III,Nueva Ecija,Cabanatuan City,2022-07-13,23.0,32.6,78.7,4.7,23.5,209.1
III,Nueva Ecija,Cabanatuan City,2022-07-14,22.5,33.8,73.0,0.0,22.8,221.8
III,Nueva Ecija,Cabanatuan City,2022-07-15,22.9,33.3,81.2,8.4,24.3,218.7
III,Nueva Ecija,Cabanatuan City,2022-07-16,23.2,32.3,78.8,32.0,23.5,189.1
III,Nueva Ecija,Cabanatuan City,2022-07-17,23.9,32.5,81.6,4.8,24.5,213.7
III,Nueva Ecija,Cabanatuan City,2022-07-18,24.5,33.4,76.4,0.0,24.2,216.9
III,Nueva Ecija,Cabanatuan City,2022-07-19,24.3,34.0,80.4,9.7,25.2,205.9
III,Nueva Ecija,Cabanatuan City,2022-07-20,24.6,34.8,78.6,3.6,25.4,205.1
III,Nueva Ecija,Cabanatuan City,2022-07-21,24.2,35.3,75.6,0.0,24.9,218.1
III,Nueva Ecija,Cabanatuan City,2022-07-22,24.2,35.0,79.6,2.8,25.5,214.7
III,Nueva Ecija,Cabanatuan City,2022-07-23,23.2,35.9,80.1,,25.6,221.9
III,Nueva Ecija,Cabanatuan City,2022-07-24,23.7,34.8,78.6,,25.0,220.5
III,Nueva Ecija,Cabanatuan City,2022-07-25,24.1,33.7,73.0,,23.5,205.9
III,Nueva Ecija,Cabanatuan City,2022-07-26,23.2,33.8,76.5,,23.8,209.2
III,Nueva Ecija,Cabanatuan City,2022-07-27,23.1,33.9,79.6,18.1,24.4,200.6
III,Nueva Ecija,Cabanatuan City,2022-07-28,23.0,35.5,77.2,0.0,24.7,212.9
III,Nueva Ecija,Cabanatuan City,2022-07-29,23.5,34.3,82.1,5.3,25.3,230.9
III,Nueva Ecija,Cabanatuan City,2022-07-30,24.0,35.2,80.9,0.0,25.8,197.9
III,Nueva Ecija,Cabanatuan City,2022-07-31,22.9,36.0,82.3,0.0,25.9,202.8
III,Nueva Ecija,Cabanatuan City,2022-08-01,,35.6,80.5,0.0,25.9,214.0
III,Nueva Ecija,Cabanatuan City,2022-08-02,,33.3,81.7,4.1,25.0,208.5
III,Nueva Ecija,Cabanatuan City,2022-08-03,,33.8,80.9,10.2,24.9,221.7
III,Nueva Ecija,Cabanatuan City,2022-08-04,,36.2,77.2,0.0,25.4,218.0
III,Nueva Ecija,Cabanatuan City,2022-08-05,24.2,33.3,75.3,0.0,23.8,208.7
III,Nueva Ecija,Cabanatuan City,2022-08-06,24.0,33.1,78.2,5.5,24.2,221.7
III,Nueva Ecija,Cabanatuan City,2022-08-07,22.6,33.7,79.7,5.5,24.1,205.7
III,Nueva Ecija,Cabanatuan City,2022-08-08,23.2,35.2,76.7,0.0,24.5,209.6
III,Nueva Ecija,Cabanatuan City,2022-08-09,23.5,36.3,77.9,5.1,25.5,219.5
III,Nueva Ecija,Cabanatuan City,2022-08-10,24.1,36.0,74.1,0.0,24.9,224.8
III,Nueva Ecija,Cabanatuan City,2022-08-11,22.9,35.0,71.2,0.0,23.2,220.0
III,Nueva Ecija,Cabanatuan City,2022-08-12,22.4,33.4,80.9,9.2,24.1,213.6
III,Nueva Ecija,Cabanatuan City,2022-08-13,23.5,33.7,81.4,0.0,24.9,222.1
III,Nueva Ecija,Cabanatuan City,2022-08-14,23.2,30.8,83.7,86.7,23.7,148.9
III,Nueva Ecija,Cabanatuan City,2022-08-15,22.9,33.5,78.8,0.0,24.0,219.3
III,Nueva Ecija,Cabanatuan City,2022-08-16,22.4,31.9,83.4,19.6,23.8,197.3
III,Nueva Ecija,Cabanatuan City,2022-08-17,23.4,33.6,78.4,0.0,24.2,210.1
III,Nueva Ecija,Cabanatuan City,2022-08-18,24.3,33.5,76.7,0.0,24.2,218.5
III,Nueva Ecija,Cabanatuan City,2022-08-19,24.0,32.0,82.6,34.3,24.5,187.0
III,Nueva Ecija,Cabanatuan City,2022-08-20,24.4,33.1,86.2,-2.2,26.0,207.8
III,Nueva Ecija,Cabanatuan City,2022-08-21,23.5,33.7,84.9,14.6,25.6,199.0
III,Nueva Ecija,Cabanatuan City,2022-08-22,24.2,36.0,80.3,0.0,26.2,222.8
III,Nueva Ecija,Cabanatuan City,2022-08-23,23.4,35.9,76.6,0.0,25.0,206.4
III,Nueva Ecija,Cabanatuan City,2022-08-24,24.1,34.3,79.9,12.5,25.2,208.3
III,Nueva Ecija,Cabanatuan City,2022-08-25,24.5,34.1,76.3,0.0,24.6,220.6
III,Nueva Ecija,Cabanatuan City,2022-08-26,23.9,33.0,77.3,8.5,23.9,
III,Nueva Ecija,Cabanatuan City,2022-08-27,22.6,32.7,74.1,0.0,22.5,
III,Nueva Ecija,Cabanatuan City,2022-08-28,22.6,34.5,76.2,0.0,23.8,
III,Nueva Ecija,Cabanatuan City,2022-08-29,22.2,33.8,81.7,5.9,24.3,
III,Nueva Ecija,Cabanatuan City,2022-08-30,23.3,32.7,81.1,5.0,24.2,
III,Nueva Ecija,Cabanatuan City,2022-08-31,24.3,33.1,82.6,2.1,25.2,217.8
III,Nueva Ecija,Cabanatuan City,2022-09-01,23.3,34.3,78.6,0.0,24.5,216.3
III,Nueva Ecija,Cabanatuan City,2022-09-02,23.1,36.1,81.8,2.9,26.0,210.1
III,Nueva Ecija,Cabanatuan City,2022-09-03,23.5,36.6,80.2,0.0,26.1,213.0
III,Nueva Ecija,Cabanatuan City,2022-09-04,24.1,35.7,81.0,8.2,26.1,201.2
III,Nueva Ecija,Cabanatuan City,2022-09-05,23.5,37.2,78.6,0.0,26.1,212.8
III,Nueva Ecija,Cabanatuan City,2022-09-06,23.9,36.6,80.0,10.1,26.2,190.9
III,Nueva Ecija,Cabanatuan City,2022-09-07,22.6,35.3,80.8,18.9,25.1,192.6
III,Nueva Ecija,Cabanatuan City,2022-09-08,21.7,36.5,82.5,0.0,25.6,215.0
III,Nueva Ecija,Cabanatuan City,2022-09-09,22.0,34.5,86.2,14.2,25.5,202.4
III,Nueva Ecija,Cabanatuan City,2022-09-10,22.4,33.5,83.4,10.6,24.6,204.8
III,Nueva Ecija,Cabanatuan City,2022-09-11,23.3,33.8,83.5,10.4,25.2,203.1
III,Nueva Ecija,Cabanatuan City,2022-09-12,23.2,34.5,83.6,4.6,25.6,213.4
III,Nueva Ecija,Cabanatuan City,2022-09-13,24.4,34.6,80.1,22.0,25.5,193.3
III,Nueva Ecija,Cabanatuan City,2022-09-14,24.5,36.1,81.3,12.3,26.6,200.2
III,Nueva Ecija,Cabanatuan City,2022-09-15,24.6,33.7,76.5,9.9,24.5,209.2
III,Nueva Ecija,Cabanatuan City,2022-09-16,23.4,33.3,80.1,65.2,24.4,175.8
III,Nueva Ecija,Cabanatuan City,2022-09-17,23.5,34.4,81.4,23.8,25.2,189.4
III,Nueva Ecija,Cabanatuan City,2022-09-18,23.9,35.7,72.5,1.0,24.3,233.5
III,Nueva Ecija,Cabanatuan City,2022-09-19,22.8,35.7,76.6,8.1,24.6,222.2
III,Nueva Ecija,Cabanatuan City,2022-09-20,23.2,35.0,77.7,2.8,24.6,216.6
III,Nueva Ecija,Cabanatuan City,2022-09-21,23.6,34.2,80.1,5.2,24.9,214.5
III,Nueva Ecija,Cabanatuan City,2022-09-22,24.1,34.4,78.8,6.0,25.0,208.8
III,Nueva Ecija,Cabanatuan City,2022-09-23,24.8,35.2,77.0,4.5,25.4,206.2
III,Nueva Ecija,Cabanatuan City,2022-09-24,23.6,35.0,77.7,3.1,24.8,223.3
III,Nueva Ecija,Cabanatuan City,2022-09-25,24.3,33.4,78.8,45.6,24.6,176.6
III,Nueva Ecija,Cabanatuan City,2022-09-26,25.4,34.5,75.1,0.0,25.0,213.9
III,Nueva Ecija,Cabanatuan City,2022-09-27,24.7,34.1,81.7,15.6,25.7,210.5
III,Nueva Ecija,Cabanatuan City,2022-09-28,24.0,36.1,81.0,6.8,26.2,207.5
III,Nueva Ecija,Cabanatuan City,2022-09-29,23.9,32.9,80.5,86.6,24.5,170.2
III,Nueva Ecija,Cabanatuan City,2022-09-30,23.0,34.4,80.7,8.9,24.8,211.3
III,Nueva Ecija,Cabanatuan City,2022-10-01,24.0,33.8,78.8,0.0,24.7,214.9
III,Nueva Ecija,Cabanatuan City,2022-10-02,24.1,33.6,80.7,11.4,25.0,200.7
III,Nueva Ecija,Cabanatuan City,2022-10-03,24.6,35.5,77.1,0.5,25.5,217.3
III,Nueva Ecija,Cabanatuan City,2022-10-04,22.8,34.4,77.2,1.0,24.0,218.7
III,Nueva Ecija,Cabanatuan City,2022-10-05,23.2,33.3,81.9,13.7,24.6,211.3
III,Nueva Ecija,Cabanatuan City,2022-10-06,24.4,35.2,77.4,0.0,25.3,209.0
III,Nueva Ecija,Cabanatuan City,2022-10-07,23.7,36.0,78.0,0.0,25.5,207.7
III,Nueva Ecija,Cabanatuan City,2022-10-08,23.9,34.4,82.5,16.9,,203.8
III,Nueva Ecija,Cabanatuan City,2022-10-09,23.8,34.0,77.6,0.0,,216.1
III,Nueva Ecija,Cabanatuan City,2022-10-10,21.8,32.4,81.2,0.0,,222.5
III,Nueva Ecija,Cabanatuan City,2022-10-11,21.5,32.6,81.5,1.5,,216.2
III,Nueva Ecija,Cabanatuan City,2022-10-12,21.6,33.7,81.6,3.6,24.0,203.3
III,Nueva Ecija,Cabanatuan City,2022-10-13,21.5,33.5,79.8,19.8,23.5,205.1
III,Nueva Ecija,Cabanatuan City,2022-10-14,23.4,34.9,81.1,1.2,25.4,219.6
III,Nueva Ecija,Cabanatuan City,2022-10-15,22.7,32.2,78.5,48.7,23.2,181.1
III,Nueva Ecija,Cabanatuan City,2022-10-16,23.2,33.1,76.9,0.0,23.5,227.6
III,Nueva Ecija,Cabanatuan City,2022-10-17,24.4,32.8,75.6,0.0,23.7,233.4
III,Nueva Ecija,Cabanatuan City,2022-10-18,25.4,31.8,81.9,13.0,25.0,224.7
III,Nueva Ecija,Cabanatuan City,2022-10-19,24.8,33.9,76.6,0.0,24.7,230.7
III,Nueva Ecija,Cabanatuan City,2022-10-20,23.3,33.5,80.6,4.6,24.5,209.6
III,Nueva Ecija,Cabanatuan City,2022-10-21,23.3,33.4,81.0,3.8,24.6,213.4
III,Nueva Ecija,Cabanatuan City,2022-10-22,23.5,34.0,80.4,9.3,24.8,211.5
III,Nueva Ecija,Cabanatuan City,2022-10-23,23.4,33.3,79.3,1.6,24.2,234.6
III,Nueva Ecija,Cabanatuan City,2022-10-24,23.1,34.9,79.9,5.5,25.0,
III,Nueva Ecija,Cabanatuan City,2022-10-25,24.1,34.4,75.9,0.0,24.4,
III,Nueva Ecija,Cabanatuan City,2022-10-26,24.2,35.0,77.8,0.6,25.2,
III,Nueva Ecija,Cabanatuan City,2022-10-27,24.4,34.4,82.6,1.5,25.9,216.8
III,Nueva Ecija,Cabanatuan City,2022-10-28,23.6,36.5,,0.0,25.8,227.8
III,Nueva Ecija,Cabanatuan City,2022-10-29,23.9,34.7,,0.0,24.9,210.5
III,Nueva Ecija,Cabanatuan City,2022-10-30,22.8,34.8,,7.2,25.0,207.1
III,Nueva Ecija,Cabanatuan City,2022-10-31,23.2,34.4,,19.5,24.6,206.7
III,Nueva Ecija,Cabanatuan City,2022-11-01,23.1,35.7,74.1,0.0,24.2,223.1
III,Nueva Ecija,Cabanatuan City,2022-11-02,22.3,34.9,74.3,0.0,23.5,225.3
III,Nueva Ecija,Cabanatuan City,2022-11-03,21.7,36.2,81.1,4.8,25.2,220.7
III,Nueva Ecija,Cabanatuan City,2022-11-04,22.8,36.1,74.7,0.0,24.4,222.9
III,Nueva Ecija,Cabanatuan City,2022-11-05,22.7,35.5,81.5,3.1,25.4,212.7
III,Nueva Ecija,Cabanatuan City,2022-11-06,23.3,35.9,75.0,0.0,24.6,230.6
III,Nueva Ecija,Cabanatuan City,2022-11-07,23.6,34.1,74.9,0.0,23.8,214.1
III,Nueva Ecija,Cabanatuan City,2022-11-08,23.4,33.9,75.7,0.0,23.8,220.4
III,Nueva Ecija,Cabanatuan City,2022-11-09,23.3,34.6,80.3,,25.0,185.2
III,Nueva Ecija,Cabanatuan City,2022-11-10,23.3,35.9,78.1,,25.2,242.6
