Region,Province,Municipality,Date,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Nueva Ecija,Cabanatuan City,2023-04-07,Ripening,0.0,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-04-08,Ripening,1.0,0.17,0.04
III,Nueva Ecija,Cabanatuan City,2023-04-09,Ripening,0.0,0.06,0.14
III,Nueva Ecija,Cabanatuan City,2023-04-10,Ripening,0.0,0.23,0.18
III,Nueva Ecija,Cabanatuan City,2023-04-11,Ripening,0.0,0.18,0.13
III,Nueva Ecija,Cabanatuan City,2023-04-12,Ripening,0.0,0.16,0.24
III,Nueva Ecija,Cabanatuan City,2023-04-13,Ripening,1.0,0.04,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-14,Ripening,0.0,0.09,
III,Nueva Ecija,Cabanatuan City,2023-04-15,Ripening,0.0,0.12,
III,Nueva Ecija,Cabanatuan City,2023-04-16,Ripening,0.0,0.0,
III,Nueva Ecija,Cabanatuan City,2023-04-17,Ripening,0.0,0.0,
III,Nueva Ecija,Cabanatuan City,2023-04-18,Ripening,0.0,0.0,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-19,Ripening,1.0,0.07,0.02
III,Nueva Ecija,Cabanatuan City,2023-04-20,Ripening,0.0,0.02,0.19
III,Nueva Ecija,Cabanatuan City,2023-04-21,Ripening,0.0,0.23,0.13
III,Nueva Ecija,Cabanatuan City,2023-04-22,Ripening,0.0,0.03,0.16
III,Nueva Ecija,Cabanatuan City,2023-04-23,Ripening,0.0,0.08,0.05
III,Nueva Ecija,Cabanatuan City,2023-04-24,Ripening,0.0,0.13,0.1
III,Nueva Ecija,Cabanatuan City,2023-04-25,Ripening,0.0,0.21,0.08
III,Nueva Ecija,Cabanatuan City,2023-04-26,Ripening,0.0,0.28,0.01
III,Nueva Ecija,Cabanatuan City,2023-04-27,Ripening,1.0,0.06,0.0
III,Nueva Ecija,Cabanatuan City,2023-04-28,Seedling,0.0,0.04,0.15
III,Nueva Ecija,Cabanatuan City,2023-04-29,Seedling,0.0,0.12,0.14
III,Nueva Ecija,Cabanatuan City,2023-04-30,Seedling,1.0,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-01,Seedling,0.0,0.0,0.07
III,Nueva Ecija,Cabanatuan City,2023-05-02,Seedling,0.0,0.06,0.05
III,Nueva Ecija,Cabanatuan City,2023-05-03,Seedling,0.0,0.08,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-04,Seedling,0.0,0.17,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-05,Seedling,0.0,0.08,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-06,Seedling,0.0,0.11,0.08
III,Nueva Ecija,Cabanatuan City,2023-05-06,Seedling,0.0,0.11,0.08
III,Nueva Ecija,Cabanatuan City,2023-05-07,Seedling,0.0,0.1,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-08,Seedling,0.0,0.06,0.01
III,Nueva Ecija,Cabanatuan City,2023-05-09,Seedling,0.0,0.27,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-10,Seedling,0.0,0.11,0.03
III,Nueva Ecija,Cabanatuan City,2023-05-11,Seedling,0.0,0.07,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-12,Seedling,0.0,0.08,0.1
III,Nueva Ecija,Cabanatuan City,2023-05-13,Seedling,0.0,0.0,0.18
III,Nueva Ecija,Cabanatuan City,2023-05-14,Seedling,0.0,0.04,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-15,Seedling,0.0,0.04,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-16,Seedling,0.0,0.0,0.06
III,Nueva Ecija,Cabanatuan City,2023-05-17,Seedling,0.0,0.09,0.12
III,Nueva Ecija,Cabanatuan City,2023-05-18,Seedling,0.0,0.1,0.05
III,Nueva Ecija,Cabanatuan City,2023-05-19,Seedling,0.0,0.0,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-20,Seedling,0.0,0.21,0.09
III,Nueva Ecija,Cabanatuan City,2023-05-21,Seedling,0.0,0.12,0.04
III,Nueva Ecija,Cabanatuan City,2023-05-22,Seedling,0.0,0.11,0.04
III,Nueva Ecija,Cabanatuan City,2023-05-23,Seedling,0.0,0.2,0.02
III,Nueva Ecija,Cabanatuan City,2023-05-24,Seedling,,0.12,0.13
III,Nueva Ecija,Cabanatuan City,2023-05-25,Seedling,,0.0,0.05
III,Nueva Ecija,Cabanatuan City,2023-05-26,Seedling,,0.15,0.21
III,Nueva Ecija,Cabanatuan City,2023-05-27,Seedling,,0.12,0.0
III,Nueva Ecija,Cabanatuan City,2023-05-28,Seedling,0.0,0.05,0.14
III,Nueva Ecija,Cabanatuan City,2023-05-29,Seedling,0.0,0.0,0.12
III,Nueva Ecija,Cabanatuan City,2023-05-30,Seedling,0.0,0.04,0.04
III,Nueva Ecija,Cabanatuan City,2023-05-31,Seedling,0.0,0.16,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-01,Seedling,0.0,0.18,0.13
III,Nueva Ecija,Cabanatuan City,2023-06-02,Seedling,0.0,0.1,0.05
III,Nueva Ecija,Cabanatuan City,2023-06-03,Seedling,0.0,0.04,0.16
III,Nueva Ecija,Cabanatuan City,2023-06-04,Seedling,11.0,4.01,0.02
III,Nueva Ecija,Cabanatuan City,2023-06-05,Seedling,7.0,4.56,0.07
III,Nueva Ecija,Cabanatuan City,2023-06-06,Seedling,8.0,4.45,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-07,Seedling,4.0,3.59,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-08,Seedling,2.0,3.22,0.15
III,Nueva Ecija,Cabanatuan City,2023-06-09,Seedling,1.0,2.38,0.22
III,Nueva Ecija,Cabanatuan City,2023-06-10,Seedling,2.0,3.52,0.09
III,Nueva Ecija,Cabanatuan City,2023-06-11,Seedling,3.0,1.95,0.19
III,Nueva Ecija,Cabanatuan City,2023-06-12,Seedling,4.0,2.15,0.18
III,Nueva Ecija,Cabanatuan City,2023-06-13,Seedling,6.0,1.93,0.11
III,Nueva Ecija,Cabanatuan City,2023-06-14,Seedling,4.0,2.12,0.0
III,Nueva Ecija,Cabanatuan City,2023-06-15,Seedling,7.0,2.3,0.1
III,Nueva Ecija,Cabanatuan City,2023-06-16,Seedling,6.0,2.18,0.1
III,Nueva Ecija,Cabanatuan City,2023-06-17,Seedling,14.0,,0.19
III,Nueva Ecija,Cabanatuan City,2023-06-18,Seedling,14.0,,0.13
III,Nueva Ecija,Cabanatuan City,2023-06-19,Seedling,26.0,,0.06
III,Nueva Ecija,Cabanatuan City,2023-06-20,Tillering,32.0,1.98,0.14
III,Nueva Ecija,Cabanatuan City,2023-06-21,Tillering,28.0,1.54,0.21
III,Nueva Ecija,Cabanatuan City,2023-06-22,Tillering,28.0,2.42,0.03
III,Nueva Ecija,Cabanatuan City,2023-06-23,Tillering,37.0,2.48,0.25
III,Nueva Ecija,Cabanatuan City,2023-06-24,Tillering,34.0,2.88,0.12
III,Nueva Ecija,Cabanatuan City,2023-06-25,Tillering,37.0,2.93,0.19
III,Nueva Ecija,Cabanatuan City,2023-06-26,Tillering,20.0,2.57,0.0
III,Nueva Ecija,Cabanatuan City,2023-06-27,Tillering,15.0,3.59,0.17
III,Nueva Ecija,Cabanatuan City,2023-06-28,Tillering,6.0,3.35,0.18
III,Nueva Ecija,Cabanatuan City,2023-06-29,Tillering,4.0,2.96,0.18
III,Nueva Ecija,Cabanatuan City,2023-06-30,Tillering,8.0,2.3,0.08
III,Nueva Ecija,Cabanatuan City,2023-07-01,Tillering,12.0,2.99,0.14
III,Nueva Ecija,Cabanatuan City,2023-07-02,Tillering,9.0,3.17,0.18
III,Nueva Ecija,Cabanatuan City,2023-07-03,Tillering,5.0,3.78,0.18
III,Nueva Ecija,Cabanatuan City,2023-07-04,Tillering,11.0,3.49,0.25
III,Nueva Ecija,Cabanatuan City,2023-07-05,Tillering,14.0,3.93,0.19
III,Nueva Ecija,Cabanatuan City,2023-07-06,Tillering,11.0,4.79,0.12
III,Nueva Ecija,Cabanatuan City,2023-07-07,Tillering,16.0,3.5,0.0
III,Nueva Ecija,Cabanatuan City,2023-07-08,Tillering,15.0,4.12,0.11
III,Nueva Ecija,Cabanatuan City,2023-07-09,Tillering,21.0,2.9,0.1
III,Nueva Ecija,Cabanatuan City,2023-07-10,Tillering,21.0,2.78,
III,Nueva Ecija,Cabanatuan City,2023-07-11,Tillering,16.0,2.33,
III,Nueva Ecija,Cabanatuan City,2023-07-12,Tillering,35.0,1.68,
III,Nueva Ecija,Cabanatuan City,2023-07-13,Tillering,29.0,1.24,
III,Nueva Ecija,Cabanatuan City,2023-07-14,Tillering,28.0,2.03,0.1
III,Nueva Ecija,Cabanatuan City,2023-07-15,Elongation,50.0,1.58,0.22
III,Nueva Ecija,Cabanatuan City,2023-07-16,Elongation,41.0,0.62,0.03
III,Nueva Ecija,Cabanatuan City,2023-07-17,Elongation,41.0,0.81,0.2
III,Nueva Ecija,Cabanatuan City,2023-07-18,Elongation,48.0,1.08,0.1
III,Nueva Ecija,Cabanatuan City,2023-07-19,Elongation,24.0,0.87,0.0
III,Nueva Ecija,Cabanatuan City,2023-07-20,Elongation,21.0,0.1,0.06
III,Nueva Ecija,Cabanatuan City,2023-07-21,Elongation,28.0,0.9,0.0
III,Nueva Ecija,Cabanatuan City,2023-07-22,Elongation,31.0,0.24,0.08
III,Nueva Ecija,Cabanatuan City,2023-07-23,Elongation,32.0,0.98,0.05
III,Nueva Ecija,Cabanatuan City,2023-07-24,Elongation,56.0,0.46,
III,Nueva Ecija,Cabanatuan City,2023-07-25,Elongation,42.0,1.05,
III,Nueva Ecija,Cabanatuan City,2023-07-26,Elongation,44.0,0.84,0.14
III,Nueva Ecija,Cabanatuan City,2023-07-27,Elongation,37.0,0.01,0.07
III,Nueva Ecija,Cabanatuan City,2023-07-28,Elongation,28.0,0.68,0.14
III,Nueva Ecija,Cabanatuan City,2023-07-29,Elongation,17.0,0.69,0.05
III,Nueva Ecija,Cabanatuan City,2023-07-30,Elongation,17.0,0.35,0.21
III,Nueva Ecija,Cabanatuan City,2023-07-31,Elongation,13.0,0.98,0.09
III,Nueva Ecija,Cabanatuan City,2023-08-01,Elongation,9.0,0.25,0.11
III,Nueva Ecija,Cabanatuan City,2023-08-02,Elongation,8.0,0.42,0.05
III,Nueva Ecija,Cabanatuan City,2023-08-03,Elongation,6.0,0.23,0.02
III,Nueva Ecija,Cabanatuan City,2023-08-04,Panicle,5.0,0.13,0.45
III,Nueva Ecija,Cabanatuan City,2023-08-05,Panicle,3.0,0.13,0.46
III,Nueva Ecija,Cabanatuan City,2023-08-06,Panicle,5.0,0.17,0.61
III,Nueva Ecija,Cabanatuan City,2023-08-07,Panicle,1.0,0.08,2.64
III,Nueva Ecija,Cabanatuan City,2023-08-08,Panicle,2.0,0.0,0.46
III,Nueva Ecija,Cabanatuan City,2023-08-09,Panicle,2.0,0.18,0.0
III,Nueva Ecija,Cabanatuan City,2023-08-10,Panicle,6.0,0.0,0.67
III,Nueva Ecija,Cabanatuan City,2023-08-11,Panicle,9.0,0.07,0.21
III,Nueva Ecija,Cabanatuan City,2023-08-12,Panicle,16.0,0.06,0.9
III,Nueva Ecija,Cabanatuan City,2023-08-13,Panicle,12.0,0.04,1.27
III,Nueva Ecija,Cabanatuan City,2023-08-14,Panicle,12.0,0.07,2.18
III,Nueva Ecija,Cabanatuan City,2023-08-15,Panicle,7.0,0.05,1.16
III,Nueva Ecija,Cabanatuan City,2023-08-16,Panicle,10.0,0.13,0.68
III,Nueva Ecija,Cabanatuan City,2023-08-17,Panicle,12.0,0.2,2.19
III,Nueva Ecija,Cabanatuan City,2023-08-18,Panicle,7.0,0.04,1.72
III,Nueva Ecija,Cabanatuan City,2023-08-19,Panicle,5.0,0.09,4.41
III,Nueva Ecija,Cabanatuan City,2023-08-20,Flowering,6.0,0.02,3.12
III,Nueva Ecija,Cabanatuan City,2023-08-21,Flowering,1.0,0.14,4.52
III,Nueva Ecija,Cabanatuan City,2023-08-22,Flowering,0.0,0.04,6.1
III,Nueva Ecija,Cabanatuan City,2023-08-23,Flowering,2.0,0.0,6.44
III,Nueva Ecija,Cabanatuan City,2023-08-24,Flowering,0.0,0.1,7.07
III,Nueva Ecija,Cabanatuan City,2023-08-25,Flowering,1.0,0.0,6.6
III,Nueva Ecija,Cabanatuan City,2023-08-26,Flowering,2.0,0.08,5.25
III,Nueva Ecija,Cabanatuan City,2023-08-27,Flowering,3.0,0.05,4.94
III,Nueva Ecija,Cabanatuan City,2023-08-28,Flowering,0.0,0.16,5.36
III,Nueva Ecija,Cabanatuan City,2023-08-29,Flowering,1.0,0.05,3.73
III,Nueva Ecija,Cabanatuan City,2023-08-30,Flowering,1.0,0.06,3.52
III,Nueva Ecija,Cabanatuan City,2023-08-31,Flowering,0.0,0.02,
III,Nueva Ecija,Cabanatuan City,2023-09-01,Flowering,1.0,0.15,
III,Nueva Ecija,Cabanatuan City,2023-09-02,Flowering,5.0,0.13,
III,Nueva Ecija,Cabanatuan City,2023-09-03,Flowering,0.0,0.11,1.4
III,Nueva Ecija,Cabanatuan City,2023-09-04,Ripening,0.0,0.06,1.82
III,Nueva Ecija,Cabanatuan City,2023-09-05,Ripening,4.0,0.11,0.0
III,Nueva Ecija,Cabanatuan City,2023-09-06,Ripening,0.0,0.0,0.81
III,Nueva Ecija,Cabanatuan City,2023-09-07,Ripening,1.0,0.14,0.74
III,Nueva Ecija,Cabanatuan City,2023-09-08,Ripening,0.0,0.05,1.11
III,Nueva Ecija,Cabanatuan City,2023-09-09,Ripening,1.0,0.04,1.36
III,Nueva Ecija,Cabanatuan City,2023-09-10,Ripening,1.0,0.18,2.69
III,Nueva Ecija,Cabanatuan City,2023-09-11,Ripening,1.0,0.01,2.62
III,Nueva Ecija,Cabanatuan City,2023-09-12,Ripening,0.0,0.0,2.54
III,Nueva Ecija,Cabanatuan City,2023-09-13,Ripening,1.0,0.15,0.86
III,Nueva Ecija,Cabanatuan City,2023-09-14,Ripening,3.0,0.0,0.47
III,Nueva Ecija,Cabanatuan City,2023-09-15,Ripening,0.0,0.07,2.27
III,Nueva Ecija,Cabanatuan City,2023-09-16,Ripening,0.0,0.13,1.3
III,Nueva Ecija,Cabanatuan City,2023-09-17,Ripening,1.0,0.15,1.25
III,Nueva Ecija,Cabanatuan City,2023-09-18,Ripening,0.0,0.13,1.4
III,Nueva Ecija,Cabanatuan City,2023-09-19,Ripening,0.0,0.08,0.23
III,Nueva Ecija,Cabanatuan City,2023-09-20,Ripening,2.0,0.11,1.84
III,Nueva Ecija,Cabanatuan City,2023-09-21,Ripening,0.0,0.09,1.67
III,Nueva Ecija,Cabanatuan City,2023-09-22,Ripening,0.0,0.12,1.29
III,Nueva Ecija,Cabanatuan City,2023-09-23,Ripening,1.0,0.11,0.12
III,Nueva Ecija,Cabanatuan City,2023-09-24,Ripening,0.0,0.14,0.66
III,Nueva Ecija,Cabanatuan City,2023-09-25,Ripening,0.0,0.03,1.56
III,Nueva Ecija,Cabanatuan City,2023-09-26,Ripening,0.0,0.17,0.57
III,Nueva Ecija,Cabanatuan City,2023-09-27,Ripening,0.0,0.0,0.33
III,Nueva Ecija,Cabanatuan City,2023-09-28,Ripening,1.0,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-09-29,Ripening,0.0,0.05,0.0
III,Nueva Ecija,Cabanatuan City,2023-09-30,Ripening,0.0,0.1,0.04
III,Nueva Ecija,Cabanatuan City,2023-10-01,Ripening,0.0,0.09,0.0
III,Nueva Ecija,Cabanatuan City,2023-10-02,Ripening,0.0,0.01,0.0
III,Nueva Ecija,Cabanatuan City,2023-10-03,Ripening,0.0,0.08,0.18
III,Nueva Ecija,Cabanatuan City,2023-10-04,Ripening,0.0,0.05,0.02
III,Nueva Ecija,Cabanatuan City,2023-10-05,Ripening,0.0,0.11,0.14
III,Nueva Ecija,Cabanatuan City,2023-10-06,Ripening,0.0,0.15,0.02
III,Nueva Ecija,Cabanatuan City,2023-10-07,Ripening,0.0,0.0,0.13
III,Nueva Ecija,Cabanatuan City,2023-10-08,Ripening,0.0,0.15,0.26
III,Nueva Ecija,Cabanatuan City,2023-10-09,Ripening,0.0,0.07,0.15
III,Nueva Ecija,Cabanatuan City,2023-10-10,Ripening,0.0,0.0,0.13
III,Nueva Ecija,Cabanatuan City,2023-10-11,Ripening,0.0,0.1,0.02
III,Nueva Ecija,Cabanatuan City,2023-10-12,Ripening,0.0,0.06,0.11
III,Nueva Ecija,Cabanatuan City,2023-10-13,Ripening,0.0,0.06,0.1
III,Nueva Ecija,Cabanatuan City,2023-10-14,Ripening,0.0,0.06,0.14
III,Nueva Ecija,Cabanatuan City,2023-10-15,Ripening,0.0,0.02,0.08
III,Nueva Ecija,Cabanatuan City,2023-10-16,Ripening,0.0,0.04,0.04
III,Nueva Ecija,Cabanatuan City,2023-10-17,Ripening,0.0,0.02,0.0
III,Nueva Ecija,Cabanatuan City,2023-10-18,Ripening,0.0,0.09,0.12
III,Nueva Ecija,Cabanatuan City,2023-10-19,Ripening,1.0,0.06,0.03
III,Nueva Ecija,Cabanatuan City,2023-10-20,Ripening,0.0,0.06,0.05
III,Nueva Ecija,Cabanatuan City,2023-10-21,Ripening,0.0,0.09,0.12
III,Nueva Ecija,Cabanatuan City,2023-10-22,Ripening,0.0,0.07,0.06
III,Nueva Ecija,Cabanatuan City,2023-10-23,Ripening,0.0,0.07,0.12
III,Nueva Ecija,Cabanatuan City,2023-10-24,Ripening,0.0,0.03,0.18
III,Nueva Ecija,Cabanatuan City,2023-10-25,Ripening,0.0,0.05,0.1
III,Nueva Ecija,Cabanatuan City,2023-10-26,Ripening,0.0,0.01,0.13
III,Nueva Ecija,Cabanatuan City,2023-10-27,Ripening,1.0,0.13,0.07
III,Nueva Ecija,Cabanatuan City,2023-10-28,Ripening,0.0,0.1,0.03
III,Nueva Ecija,Cabanatuan City,2023-10-29,Ripening,0.0,0.13,0.13
III,Nueva Ecija,Cabanatuan City,2023-10-30,Ripening,,0.12,0.18
III,Nueva Ecija,Cabanatuan City,2023-10-31,Seedling,,0.14,0.1
III,Nueva Ecija,Cabanatuan City,2023-11-01,Seedling,,0.09,0.21
III,Nueva Ecija,Cabanatuan City,2023-11-02,Seedling,,0.21,0.04
III,Nueva Ecija,Cabanatuan City,2023-11-03,Seedling,0.0,0.1,0.11
III,Nueva Ecija,Cabanatuan City,2023-11-04,Seedling,0.0,0.17,0.19
III,Nueva Ecija,Cabanatuan City,2023-11-05,Seedling,0.0,0.0,0.09
III,Nueva Ecija,Cabanatuan City,2023-11-06,Seedling,0.0,0.12,0.04
III,Nueva Ecija,Cabanatuan City,2023-11-07,Seedling,0.0,0.09,0.13
III,Nueva Ecija,Cabanatuan City,2023-11-08,Seedling,0.0,0.1,0.1
III,Nueva Ecija,Cabanatuan City,2023-11-09,Seedling,0.0,0.0,0.08
III,Nueva Ecija,Cabanatuan City,2023-11-10,Seedling,0.0,0.21,0.12
III,Nueva Ecija,Cabanatuan City,2023-11-11,Seedling,0.0,0.19,0.1
III,Nueva Ecija,Cabanatuan City,2023-11-12,Seedling,0.0,0.0,0.01
III,Nueva Ecija,Cabanatuan City,2023-11-13,Seedling,1.0,0.05,0.0
III,Nueva Ecija,Cabanatuan City,2023-11-14,Seedling,0.0,0.05,0.07
III,Nueva Ecija,Cabanatuan City,2023-11-15,Seedling,0.0,0.22,0.0
III,Nueva Ecija,Cabanatuan City,2023-11-16,Seedling,0.0,0.07,0.11
III,Nueva Ecija,Cabanatuan City,2023-11-17,Seedling,0.0,0.13,0.17
III,Nueva Ecija,Cabanatuan City,2023-11-18,Seedling,0.0,0.08,0.23
III,Nueva Ecija,Cabanatuan City,2023-11-19,Seedling,0.0,0.06,0.08
III,Nueva Ecija,Cabanatuan City,2023-11-20,Seedling,0.0,0.14,0.17
III,Nueva Ecija,Cabanatuan City,2023-11-21,Seedling,0.0,0.06,0.09
III,Nueva Ecija,Cabanatuan City,2023-11-22,Seedling,0.0,0.09,0.09
III,Nueva Ecija,Cabanatuan City,2023-11-23,Seedling,1.0,0.14,0.13
III,Nueva Ecija,Cabanatuan City,2023-11-24,Seedling,0.0,0.04,0.13
III,Nueva Ecija,Cabanatuan City,2023-11-25,Seedling,0.0,0.1,0.16
III,Nueva Ecija,Cabanatuan City,2023-11-26,Seedling,0.0,0.08,0.19
III,Nueva Ecija,Cabanatuan City,2023-11-27,Seedling,0.0,0.17,0.11
III,Nueva Ecija,Cabanatuan City,2023-11-28,Seedling,0.0,0.0,0.03
III,Nueva Ecija,Cabanatuan City,2023-11-29,Seedling,0.0,0.07,0.25
III,Nueva Ecija,Cabanatuan City,2023-11-30,Seedling,1.0,0.19,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-01,Seedling,0.0,0.02,0.19
III,Nueva Ecija,Cabanatuan City,2023-12-02,Seedling,0.0,0.04,0.13
III,Nueva Ecija,Cabanatuan City,2023-12-03,Seedling,1.0,1.37,0.19
III,Nueva Ecija,Cabanatuan City,2023-12-04,Seedling,1.0,1.45,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-05,Seedling,0.0,2.41,0.13
III,Nueva Ecija,Cabanatuan City,2023-12-06,Seedling,0.0,2.16,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-07,Seedling,2.0,2.56,0.04
III,Nueva Ecija,Cabanatuan City,2023-12-08,Seedling,0.0,2.93,0.1
III,Nueva Ecija,Cabanatuan City,2023-12-09,Seedling,1.0,3.39,0.19
III,Nueva Ecija,Cabanatuan City,2023-12-10,Seedling,0.0,2.95,0.05
III,Nueva Ecija,Cabanatuan City,2023-12-11,Seedling,1.0,1.72,
III,Nueva Ecija,Cabanatuan City,2023-12-12,Seedling,1.0,1.3,
III,Nueva Ecija,Cabanatuan City,2023-12-13,Seedling,2.0,0.16,
III,Nueva Ecija,Cabanatuan City,2023-12-14,Seedling,1.0,0.04,0.04
III,Nueva Ecija,Cabanatuan City,2023-12-15,Seedling,1.0,0.0,0.08
III,Nueva Ecija,Cabanatuan City,2023-12-16,Seedling,0.0,0.28,0.04
III,Nueva Ecija,Cabanatuan City,2023-12-17,Seedling,1.0,0.47,0.1
III,Nueva Ecija,Cabanatuan City,2023-12-18,Tillering,3.0,0.66,0.2
III,Nueva Ecija,Cabanatuan City,2023-12-19,Tillering,4.0,0.8,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-20,Tillering,3.0,1.34,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-21,Tillering,1.0,0.0,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-22,Tillering,1.0,0.73,0.02
III,Nueva Ecija,Cabanatuan City,2023-12-23,Tillering  ,2.0,1.41,0.07
III,Nueva Ecija,Cabanatuan City,2023-12-24,Tillering,1.0,0.21,0.0
III,Nueva Ecija,Cabanatuan City,2023-12-25,Tillering,2.0,0.68,0.1
III,Nueva Ecija,Cabanatuan City,2023-12-26,Tillering,1.0,0.0,0.11
III,Nueva Ecija,Cabanatuan City,2023-12-27,Tillering,3.0,0.0,0.06
III,Nueva Ecija,Cabanatuan City,2023-12-28,Tillering,2.0,0.0,0.05
III,Nueva Ecija,Cabanatuan City,2023-12-29,Tillering,5.0,0.26,0.19
III,Nueva Ecija,Cabanatuan City,2023-12-30,Tillering,4.0,0.0,0.1
III,Nueva Ecija,Cabanatuan City,2023-12-31,Tillering,3.0,0.02,0.16
III,Nueva Ecija,Cabanatuan City,2024-01-01,Tillering,3.0,0.0,0.19
III,Nueva Ecija,Cabanatuan City,2024-01-02,Tillering,2.0,0.0,0.04
III,Nueva Ecija,Cabanatuan City,2024-01-03,Tillering,2.0,0.89,0.16
III,Nueva Ecija,Cabanatuan City,2024-01-04,Tillering,1.0,0.9,0.05
III,Nueva Ecija,Cabanatuan City,2024-01-05,Tillering,0.0,0.2,0.08
III,Nueva Ecija,Cabanatuan City,2024-01-06,Tillering,1.0,0.67,0.06
III,Nueva Ecija,Cabanatuan City,2024-01-07,Tillering,3.0,1.51,0.22
III,Nueva Ecija,Cabanatuan City,2024-01-08,Tillering,1.0,0.53,0.0
III,Nueva Ecija,Cabanatuan City,2024-01-09,Tillering,4.0,0.9,0.06
III,Nueva Ecija,Cabanatuan City,2024-01-10,Tillering,5.0,0.7,0.08
III,Nueva Ecija,Cabanatuan City,2024-01-11,Tillering,3.0,0.99,0.23
III,Nueva Ecija,Cabanatuan City,2024-01-12,Elongation,1.0,0.27,0.16
III,Nueva Ecija,Cabanatuan City,2024-01-13,Elongation,2.0,1.18,0.15
III,Nueva Ecija,Cabanatuan City,2024-01-14,Elongation,4.0,0.69,0.02
III,Nueva Ecija,Cabanatuan City,2024-01-15,Elongation,2.0,0.0,0.08
III,Nueva Ecija,Cabanatuan City,2024-01-16,Elongation,1.0,1.04,0.0
III,Nueva Ecija,Cabanatuan City,2024-01-17,Elongation,3.0,0.91,0.11
III,Nueva Ecija,Cabanatuan City,2024-01-18,Elongation,1.0,0.07,0.08
III,Nueva Ecija,Cabanatuan City,2024-01-19,Elongation,1.0,0.33,0.0
III,Nueva Ecija,Cabanatuan City,2024-01-20,Elongation,1.0,0.25,0.02
III,Nueva Ecija,Cabanatuan City,2024-01-21,Elongation,1.0,0.43,0.09
III,Nueva Ecija,Cabanatuan City,2024-01-22,Elongation,3.0,0.12,0.07
III,Nueva Ecija,Cabanatuan City,2024-01-23,Elongation,1.0,0.48,0.1
III,Nueva Ecija,Cabanatuan City,2024-01-24,Elongation,4.0,0.28,0.06
III,Nueva Ecija,Cabanatuan City,2024-01-25,Elongation,1.0,0.37,0.0
III,Nueva Ecija,Cabanatuan City,2024-01-26,Elongation,3.0,0.49,0.06
III,Nueva Ecija,Cabanatuan City,2024-01-27,Elongation,0.0,0.35,0.0
III,Nueva Ecija,Cabanatuan City,2024-01-28,Elongation,1.0,0.14,0.22
III,Nueva Ecija,Cabanatuan City,2024-01-29,Elongation,1.0,1.46,0.12
III,Nueva Ecija,Cabanatuan City,2024-01-30,Elongation,1.0,0.55,0.07
III,Nueva Ecija,Cabanatuan City,2024-01-31,Panicle,0.0,0.18,0.28
III,Nueva Ecija,Cabanatuan City,2024-02-01,Panicle,1.0,0.12,0.0
III,Nueva Ecija,Cabanatuan City,2024-02-02,Panicle,1.0,0.05,1.48
III,Nueva Ecija,Cabanatuan City,2024-02-03,Panicle,2.0,0.06,0.0
III,Nueva Ecija,Cabanatuan City,2024-02-04,Panicle,3.0,0.05,1.92
III,Nueva Ecija,Cabanatuan City,2024-02-05,Panicle,2.0,0.01,1.04
III,Nueva Ecija,Cabanatuan City,2024-02-06,Panicle,5.0,0.01,0.93
III,Nueva Ecija,Cabanatuan City,2024-02-07,panicle,6.0,0.09,1.51
III,Nueva Ecija,Cabanatuan City,2024-02-08,Panicle,7.0,0.13,2.23
III,Nueva Ecija,Cabanatuan City,2024-02-09,Panicle,3.0,0.05,1.69
III,Nueva Ecija,Cabanatuan City,2024-02-10,Panicle,4.0,0.19,1.8
III,Nueva Ecija,Cabanatuan City,2024-02-11,Panicle,4.0,0.2,2.66
III,Nueva Ecija,Cabanatuan City,2024-02-12,Panicle,5.0,0.06,4.42
III,Nueva Ecija,Cabanatuan City,2024-02-13,Panicle,2.0,0.0,5.09
III,Nueva Ecija,Cabanatuan City,2024-02-14,Flowering,2.0,0.02,2.71
III,Nueva Ecija,Cabanatuan City,2024-02-15,Flowering,2.0,0.09,2.07
III,Nueva Ecija,Cabanatuan City,2024-02-16,Flowering,1.0,0.04,1.88
III,Nueva Ecija,Cabanatuan City,2024-02-17,Flowering,0.0,0.07,3.52
